account_id,industry,plan_tier,mrr_amount,churn_date,is_churned
A-d77f4c,DevTools,Pro,343,2024-10-03,1
A-d77f4c,DevTools,Pro,343,2024-12-03,1
A-d77f4c,DevTools,Pro,343,2024-08-06,1
A-d77f4c,DevTools,Pro,294,2024-10-03,1
A-d77f4c,DevTools,Pro,294,2024-12-03,1
A-d77f4c,DevTools,Pro,294,2024-08-06,1
A-d77f4c,DevTools,Pro,1592,2024-10-03,1
A-d77f4c,DevTools,Pro,1592,2024-12-03,1
A-d77f4c,DevTools,Pro,1592,2024-08-06,1
A-d792a6,DevTools,Enterprise,0,2024-08-13,1
A-d792a6,DevTools,Enterprise,0,2023-09-11,1
A-d792a6,DevTools,Enterprise,1813,2024-08-13,1
A-d792a6,DevTools,Enterprise,1813,2023-09-11,1
A-d792a6,DevTools,Enterprise,12935,2024-08-13,1
A-d792a6,DevTools,Enterprise,12935,2023-09-11,1
A-d792a6,DevTools,Enterprise,0,2024-08-13,1
A-d792a6,DevTools,Enterprise,0,2023-09-11,1
A-d792a6,DevTools,Enterprise,95,2024-08-13,1
A-d792a6,DevTools,Enterprise,95,2023-09-11,1
A-d792a6,DevTools,Enterprise,1764,2024-08-13,1
A-d792a6,DevTools,Enterprise,1764,2023-09-11,1
A-d792a6,DevTools,Enterprise,1791,2024-08-13,1
A-d792a6,DevTools,Enterprise,1791,2023-09-11,1
A-d792a6,DevTools,Enterprise,196,2024-08-13,1
A-d792a6,DevTools,Enterprise,196,2023-09-11,1
A-d792a6,DevTools,Enterprise,796,2024-08-13,1
A-d792a6,DevTools,Enterprise,796,2023-09-11,1
A-d792a6,DevTools,Enterprise,796,2024-08-13,1
A-d792a6,DevTools,Enterprise,796,2023-09-11,1
A-d792a6,DevTools,Enterprise,399,2024-08-13,1
A-d792a6,DevTools,Enterprise,399,2023-09-11,1
A-d792a6,DevTools,Enterprise,2388,2024-08-13,1
A-d792a6,DevTools,Enterprise,2388,2023-09-11,1
A-d792a6,DevTools,Enterprise,76,2024-08-13,1
A-d792a6,DevTools,Enterprise,76,2023-09-11,1
A-d792a6,DevTools,Enterprise,0,2024-08-13,1
A-d792a6,DevTools,Enterprise,0,2023-09-11,1
A-d792a6,DevTools,Enterprise,0,2024-08-13,1
A-d792a6,DevTools,Enterprise,0,2023-09-11,1
A-d82ef9,EdTech,Basic,0,2024-08-06,1
A-d82ef9,EdTech,Basic,0,2024-08-06,1
A-d82ef9,EdTech,Basic,1274,2024-08-06,1
A-d82ef9,EdTech,Basic,0,2024-08-06,1
A-d82ef9,EdTech,Basic,1274,2024-08-06,1
A-d82ef9,EdTech,Basic,2842,2024-08-06,1
A-d82ef9,EdTech,Basic,1274,2024-08-06,1
A-d82ef9,EdTech,Basic,494,2024-08-06,1
A-d82ef9,EdTech,Basic,0,2024-08-06,1
A-d82ef9,EdTech,Basic,1007,2024-08-06,1
A-d82ef9,EdTech,Basic,0,2024-08-06,1
A-d82ef9,EdTech,Basic,494,2024-08-06,1
A-d82ef9,EdTech,Basic,494,2024-08-06,1
A-d82ef9,EdTech,Basic,5174,2024-08-06,1
A-d922bf,HealthTech,Basic,0,2024-12-06,1
A-d922bf,HealthTech,Basic,0,2024-12-06,1
A-d922bf,HealthTech,Basic,2985,2024-12-06,1
A-d922bf,HealthTech,Basic,0,2024-12-06,1
A-d922bf,HealthTech,Basic,6368,2024-12-06,1
A-d922bf,HealthTech,Basic,5970,2024-12-06,1
A-d922bf,HealthTech,Basic,1791,2024-12-06,1
A-db5e9e,DevTools,Basic,3383,2024-12-29,1
A-db5e9e,DevTools,Basic,0,2024-12-29,1
A-db5e9e,DevTools,Basic,0,2024-12-29,1
A-db5e9e,DevTools,Basic,798,2024-12-29,1
A-db5e9e,DevTools,Basic,171,2024-12-29,1
A-db5e9e,DevTools,Basic,588,2024-12-29,1
A-db5e9e,DevTools,Basic,3184,2024-12-29,1
A-db5e9e,DevTools,Basic,1127,2024-12-29,1
A-dbc825,EdTech,Enterprise,931,2024-01-14,1
A-dbc825,EdTech,Enterprise,931,2024-02-03,1
A-dbc825,EdTech,Enterprise,3781,2024-01-14,1
A-dbc825,EdTech,Enterprise,3781,2024-02-03,1
A-dbc825,EdTech,Enterprise,10945,2024-01-14,1
A-dbc825,EdTech,Enterprise,10945,2024-02-03,1
A-dbc825,EdTech,Enterprise,931,2024-01-14,1
A-dbc825,EdTech,Enterprise,931,2024-02-03,1
A-dbc825,EdTech,Enterprise,0,2024-01-14,1
A-dbc825,EdTech,Enterprise,0,2024-02-03,1
A-dbc825,EdTech,Enterprise,361,2024-01-14,1
A-dbc825,EdTech,Enterprise,361,2024-02-03,1
A-dbc825,EdTech,Enterprise,1615,2024-01-14,1
A-dbc825,EdTech,Enterprise,1615,2024-02-03,1
A-dbc825,EdTech,Enterprise,361,2024-01-14,1
A-dbc825,EdTech,Enterprise,361,2024-02-03,1
A-dbc825,EdTech,Enterprise,361,2024-01-14,1
A-dbc825,EdTech,Enterprise,361,2024-02-03,1
A-dbc825,EdTech,Enterprise,4378,2024-01-14,1
A-dbc825,EdTech,Enterprise,4378,2024-02-03,1
A-dbc825,EdTech,Enterprise,8955,2024-01-14,1
A-dbc825,EdTech,Enterprise,8955,2024-02-03,1
A-dbc825,EdTech,Enterprise,3781,2024-01-14,1
A-dbc825,EdTech,Enterprise,3781,2024-02-03,1
A-dbc825,EdTech,Enterprise,931,2024-01-14,1
A-dbc825,EdTech,Enterprise,931,2024-02-03,1
A-dbc825,EdTech,Enterprise,361,2024-01-14,1
A-dbc825,EdTech,Enterprise,361,2024-02-03,1
A-dbc825,EdTech,Enterprise,931,2024-01-14,1
A-dbc825,EdTech,Enterprise,931,2024-02-03,1
A-dbc825,EdTech,Enterprise,3781,2024-01-14,1
A-dbc825,EdTech,Enterprise,3781,2024-02-03,1
A-dcc2f0,FinTech,Basic,2985,2024-04-10,1
A-dcc2f0,FinTech,Basic,2985,2024-04-10,1
A-dcc2f0,FinTech,Basic,735,2024-04-10,1
A-dcc2f0,FinTech,Basic,475,2024-04-10,1
A-dcc2f0,FinTech,Basic,3184,2024-04-10,1
A-dcc2f0,FinTech,Basic,608,2024-04-10,1
A-dcc2f0,FinTech,Basic,0,2024-04-10,1
A-dcc2f0,FinTech,Basic,1078,2024-04-10,1
A-dcc2f0,FinTech,Basic,2985,2024-04-10,1
A-dcc2f0,FinTech,Basic,0,2024-04-10,1
A-dcc2f0,FinTech,Basic,418,2024-04-10,1
A-dcc2f0,FinTech,Basic,735,2024-04-10,1
A-dcc2f0,FinTech,Basic,285,2024-04-10,1
A-dcc2f0,FinTech,Basic,735,2024-04-10,1
A-dcc2f0,FinTech,Basic,285,2024-04-10,1
A-dcc3f1,HealthTech,Pro,4378,2024-10-10,1
A-dcc3f1,HealthTech,Pro,4378,2024-07-16,1
A-dcc3f1,HealthTech,Pro,0,2024-10-10,1
A-dcc3f1,HealthTech,Pro,0,2024-07-16,1
A-dcc3f1,HealthTech,Pro,399,2024-10-10,1
A-dcc3f1,HealthTech,Pro,399,2024-07-16,1
A-dcc3f1,HealthTech,Pro,4179,2024-10-10,1
A-dcc3f1,HealthTech,Pro,4179,2024-07-16,1
A-dcc3f1,HealthTech,Pro,494,2024-10-10,1
A-dcc3f1,HealthTech,Pro,494,2024-07-16,1
A-dcc3f1,HealthTech,Pro,399,2024-10-10,1
A-dcc3f1,HealthTech,Pro,399,2024-07-16,1
A-dcc3f1,HealthTech,Pro,399,2024-10-10,1
A-dcc3f1,HealthTech,Pro,399,2024-07-16,1
A-dcc3f1,HealthTech,Pro,2499,2024-10-10,1
A-dcc3f1,HealthTech,Pro,2499,2024-07-16,1
A-de24d5,DevTools,Enterprise,190,,0
A-de24d5,DevTools,Enterprise,245,,0
A-de24d5,DevTools,Enterprise,3773,,0
A-de24d5,DevTools,Enterprise,323,,0
A-de24d5,DevTools,Enterprise,0,,0
A-de24d5,DevTools,Enterprise,3383,,0
A-de24d5,DevTools,Enterprise,995,,0
A-de24d5,DevTools,Enterprise,1393,,0
A-de24d5,DevTools,Enterprise,980,,0
A-de24d5,DevTools,Enterprise,95,,0
A-de24d5,DevTools,Enterprise,0,,0
A-de24d5,DevTools,Enterprise,7363,,0
A-de24d5,DevTools,Enterprise,2587,,0
A-de58ca,HealthTech,Enterprise,285,,0
A-de58ca,HealthTech,Enterprise,12338,,0
A-de58ca,HealthTech,Enterprise,7164,,0
A-de58ca,HealthTech,Enterprise,0,,0
A-de58ca,HealthTech,Enterprise,893,,0
A-de58ca,HealthTech,Enterprise,735,,0
A-de58ca,HealthTech,Enterprise,285,,0
A-de58ca,HealthTech,Enterprise,0,,0
A-de58ca,HealthTech,Enterprise,735,,0
A-de58ca,HealthTech,Enterprise,735,,0
A-de58ca,HealthTech,Enterprise,735,,0
A-dec005,HealthTech,Pro,0,2024-11-23,1
A-dec005,HealthTech,Pro,399,2024-11-23,1
A-dec005,HealthTech,Pro,4179,2024-11-23,1
A-dec005,HealthTech,Pro,4179,2024-11-23,1
A-dec005,HealthTech,Pro,0,2024-11-23,1
A-dec005,HealthTech,Pro,399,2024-11-23,1
A-dec005,HealthTech,Pro,494,2024-11-23,1
A-dec005,HealthTech,Pro,6169,2024-11-23,1
A-dec005,HealthTech,Pro,4179,2024-11-23,1
A-dec005,HealthTech,Pro,10746,2024-11-23,1
A-df10db,DevTools,Enterprise,0,2024-07-12,1
A-df10db,DevTools,Enterprise,0,2024-05-19,1
A-df10db,DevTools,Enterprise,2388,2024-07-12,1
A-df10db,DevTools,Enterprise,2388,2024-05-19,1
A-df10db,DevTools,Enterprise,133,2024-07-12,1
A-df10db,DevTools,Enterprise,133,2024-05-19,1
A-df10db,DevTools,Enterprise,6567,2024-07-12,1
A-df10db,DevTools,Enterprise,6567,2024-05-19,1
A-df10db,DevTools,Enterprise,266,2024-07-12,1
A-df10db,DevTools,Enterprise,266,2024-05-19,1
A-df10db,DevTools,Enterprise,343,2024-07-12,1
A-df10db,DevTools,Enterprise,343,2024-05-19,1
A-df10db,DevTools,Enterprise,57,2024-07-12,1
A-df10db,DevTools,Enterprise,57,2024-05-19,1
A-df10db,DevTools,Enterprise,38,2024-07-12,1
A-df10db,DevTools,Enterprise,38,2024-05-19,1
A-df10db,DevTools,Enterprise,1274,2024-07-12,1
A-df10db,DevTools,Enterprise,1274,2024-05-19,1
A-df10db,DevTools,Enterprise,266,2024-07-12,1
A-df10db,DevTools,Enterprise,266,2024-05-19,1
A-df10db,DevTools,Enterprise,398,2024-07-12,1
A-df10db,DevTools,Enterprise,398,2024-05-19,1
A-df1e44,Cybersecurity,Enterprise,3087,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,3087,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,588,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,588,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,588,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,588,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,2388,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,2388,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,0,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,0,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,588,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,588,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,0,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,0,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,665,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,665,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,228,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,228,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,2587,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,2587,2024-10-17,1
A-df1e44,Cybersecurity,Enterprise,2388,2024-11-20,1
A-df1e44,Cybersecurity,Enterprise,2388,2024-10-17,1
A-dfbd31,DevTools,Enterprise,12338,2024-12-19,1
A-dfbd31,DevTools,Enterprise,12338,2024-01-01,1
A-dfbd31,DevTools,Enterprise,2940,2024-12-19,1
A-dfbd31,DevTools,Enterprise,2940,2024-01-01,1
A-dfbd31,DevTools,Enterprise,266,2024-12-19,1
A-dfbd31,DevTools,Enterprise,266,2024-01-01,1
A-dfbd31,DevTools,Enterprise,0,2024-12-19,1
A-dfbd31,DevTools,Enterprise,0,2024-01-01,1
A-dfbd31,DevTools,Enterprise,1715,2024-12-19,1
A-dfbd31,DevTools,Enterprise,1715,2024-01-01,1
A-dfbd31,DevTools,Enterprise,0,2024-12-19,1
A-dfbd31,DevTools,Enterprise,0,2024-01-01,1
A-dfbd31,DevTools,Enterprise,266,2024-12-19,1
A-dfbd31,DevTools,Enterprise,266,2024-01-01,1
A-dfbd31,DevTools,Enterprise,2107,2024-12-19,1
A-dfbd31,DevTools,Enterprise,2107,2024-01-01,1
A-dfbd31,DevTools,Enterprise,686,2024-12-19,1
A-dfbd31,DevTools,Enterprise,686,2024-01-01,1
A-dfbd31,DevTools,Enterprise,686,2024-12-19,1
A-dfbd31,DevTools,Enterprise,686,2024-01-01,1
A-dfbd31,DevTools,Enterprise,2786,2024-12-19,1
A-dfbd31,DevTools,Enterprise,2786,2024-01-01,1
A-dfbd31,DevTools,Enterprise,833,2024-12-19,1
A-dfbd31,DevTools,Enterprise,833,2024-01-01,1
A-dfbd31,DevTools,Enterprise,0,2024-12-19,1
A-dfbd31,DevTools,Enterprise,0,2024-01-01,1
A-dfbd31,DevTools,Enterprise,456,2024-12-19,1
A-dfbd31,DevTools,Enterprise,456,2024-01-01,1
A-e08cd3,FinTech,Pro,3283,2024-09-21,1
A-e08cd3,FinTech,Pro,3283,2024-12-17,1
A-e08cd3,FinTech,Pro,3283,2024-09-21,1
A-e08cd3,FinTech,Pro,3283,2024-12-17,1
A-e08cd3,FinTech,Pro,3283,2024-09-21,1
A-e08cd3,FinTech,Pro,3283,2024-12-17,1
A-e08cd3,FinTech,Pro,1273,2024-09-21,1
A-e08cd3,FinTech,Pro,1273,2024-12-17,1
A-e08cd3,FinTech,Pro,13333,2024-09-21,1
A-e08cd3,FinTech,Pro,13333,2024-12-17,1
A-e08cd3,FinTech,Pro,3283,2024-09-21,1
A-e08cd3,FinTech,Pro,3283,2024-12-17,1
A-e08cd3,FinTech,Pro,13333,2024-09-21,1
A-e08cd3,FinTech,Pro,13333,2024-12-17,1
A-e08cd3,FinTech,Pro,3283,2024-09-21,1
A-e08cd3,FinTech,Pro,3283,2024-12-17,1
A-e08cd3,FinTech,Pro,13333,2024-09-21,1
A-e08cd3,FinTech,Pro,13333,2024-12-17,1
A-e08cd3,FinTech,Pro,0,2024-09-21,1
A-e08cd3,FinTech,Pro,0,2024-12-17,1
A-e08cd3,FinTech,Pro,13333,2024-09-21,1
A-e08cd3,FinTech,Pro,13333,2024-12-17,1
A-e1462e,FinTech,Basic,735,2024-12-05,1
A-e1462e,FinTech,Basic,735,2023-10-05,1
A-e1462e,FinTech,Basic,285,2024-12-05,1
A-e1462e,FinTech,Basic,285,2023-10-05,1
A-e1462e,FinTech,Basic,2254,2024-12-05,1
A-e1462e,FinTech,Basic,2254,2023-10-05,1
A-e1462e,FinTech,Basic,5771,2024-12-05,1
A-e1462e,FinTech,Basic,5771,2023-10-05,1
A-e1462e,FinTech,Basic,0,2024-12-05,1
A-e1462e,FinTech,Basic,0,2023-10-05,1
A-e1462e,FinTech,Basic,2985,2024-12-05,1
A-e1462e,FinTech,Basic,2985,2023-10-05,1
A-e1462e,FinTech,Basic,0,2024-12-05,1
A-e1462e,FinTech,Basic,0,2023-10-05,1
A-e19ff6,Cybersecurity,Enterprise,392,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,392,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,392,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,49,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,49,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,49,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,722,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,722,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,722,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,1274,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,1274,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,1274,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,19,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,19,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,19,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,152,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,152,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,152,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,342,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,342,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,342,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,1960,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,1960,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,1960,2024-06-27,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-04-18,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-01-08,1
A-e19ff6,Cybersecurity,Enterprise,0,2024-06-27,1
A-e1b9cd,DevTools,Pro,7960,2024-10-01,1
A-e1b9cd,DevTools,Pro,760,2024-10-01,1
A-e1b9cd,DevTools,Pro,760,2024-10-01,1
A-e1b9cd,DevTools,Pro,1960,2024-10-01,1
A-e1b9cd,DevTools,Pro,760,2024-10-01,1
A-e1b9cd,DevTools,Pro,760,2024-10-01,1
A-e1b9cd,DevTools,Pro,1960,2024-10-01,1
A-e1b9cd,DevTools,Pro,1960,2024-10-01,1
A-e1b9cd,DevTools,Pro,760,2024-10-01,1
A-e1b9cd,DevTools,Pro,1960,2024-10-01,1
A-e1b9cd,DevTools,Pro,4900,2024-10-01,1
A-e1b9cd,DevTools,Pro,0,2024-10-01,1
A-e1b9cd,DevTools,Pro,3822,2024-10-01,1
A-e1b9cd,DevTools,Pro,7960,2024-10-01,1
A-e1b9cd,DevTools,Pro,760,2024-10-01,1
A-e2cd1b,DevTools,Enterprise,2205,,0
A-e2cd1b,DevTools,Enterprise,2985,,0
A-e2cd1b,DevTools,Enterprise,2261,,0
A-e2cd1b,DevTools,Enterprise,836,,0
A-e2cd1b,DevTools,Enterprise,0,,0
A-e2cd1b,DevTools,Enterprise,0,,0
A-e2cd1b,DevTools,Enterprise,735,,0
A-e2cd1b,DevTools,Enterprise,3184,,0
A-e2cd1b,DevTools,Enterprise,342,,0
A-e351e1,EdTech,Enterprise,627,2024-10-24,1
A-e351e1,EdTech,Enterprise,627,2024-12-04,1
A-e351e1,EdTech,Enterprise,627,2024-10-30,1
A-e351e1,EdTech,Enterprise,1617,2024-10-24,1
A-e351e1,EdTech,Enterprise,1617,2024-12-04,1
A-e351e1,EdTech,Enterprise,1617,2024-10-30,1
A-e351e1,EdTech,Enterprise,627,2024-10-24,1
A-e351e1,EdTech,Enterprise,627,2024-12-04,1
A-e351e1,EdTech,Enterprise,627,2024-10-30,1
A-e351e1,EdTech,Enterprise,0,2024-10-24,1
A-e351e1,EdTech,Enterprise,0,2024-12-04,1
A-e351e1,EdTech,Enterprise,0,2024-10-30,1
A-e351e1,EdTech,Enterprise,627,2024-10-24,1
A-e351e1,EdTech,Enterprise,627,2024-12-04,1
A-e351e1,EdTech,Enterprise,627,2024-10-30,1
A-e36807,EdTech,Pro,494,,0
A-e36807,EdTech,Pro,0,,0
A-e36807,EdTech,Pro,1197,,0
A-e36807,EdTech,Pro,1539,,0
A-e36807,EdTech,Pro,114,,0
A-e36807,EdTech,Pro,1791,,0
A-e36807,EdTech,Pro,1862,,0
A-e36807,EdTech,Pro,2786,,0
A-e36807,EdTech,Pro,2786,,0
A-e36807,EdTech,Pro,0,,0
A-e3bd71,Cybersecurity,Basic,6169,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,779,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,1519,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,0,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,1729,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,6169,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,6169,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,589,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,6169,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,6169,2023-12-30,1
A-e3bd71,Cybersecurity,Basic,6169,2023-12-30,1
A-e40f45,HealthTech,Pro,0,2024-11-09,1
A-e40f45,HealthTech,Pro,2156,2024-11-09,1
A-e40f45,HealthTech,Pro,513,2024-11-09,1
A-e40f45,HealthTech,Pro,4179,2024-11-09,1
A-e40f45,HealthTech,Pro,399,2024-11-09,1
A-e40f45,HealthTech,Pro,4179,2024-11-09,1
A-e40f45,HealthTech,Pro,399,2024-11-09,1
A-e4144b,EdTech,Pro,8159,,0
A-e4144b,EdTech,Pro,779,,0
A-e4144b,EdTech,Pro,2009,,0
A-e4144b,EdTech,Pro,8159,,0
A-e4144b,EdTech,Pro,8159,,0
A-e4144b,EdTech,Pro,0,,0
A-e4144b,EdTech,Pro,8159,,0
A-e4144b,EdTech,Pro,0,,0
A-e4144b,EdTech,Pro,0,,0
A-e4144b,EdTech,Pro,0,,0
A-e43bf7,Cybersecurity,Pro,2156,2023-06-24,1
A-e43bf7,Cybersecurity,Pro,2156,2023-06-24,1
A-e43bf7,Cybersecurity,Pro,13930,2023-06-24,1
A-e43bf7,Cybersecurity,Pro,8756,2023-06-24,1
A-e43bf7,Cybersecurity,Pro,8756,2023-06-24,1
A-e43bf7,Cybersecurity,Pro,2156,2023-06-24,1
A-e43bf7,Cybersecurity,Pro,8756,2023-06-24,1
A-e4bf56,HealthTech,Pro,7363,,0
A-e4bf56,HealthTech,Pro,1715,,0
A-e4bf56,HealthTech,Pro,323,,0
A-e4bf56,HealthTech,Pro,3383,,0
A-e4bf56,HealthTech,Pro,4378,,0
A-e4bf56,HealthTech,Pro,931,,0
A-e4bf56,HealthTech,Pro,833,,0
A-e51ec7,FinTech,Enterprise,0,2024-01-29,1
A-e51ec7,FinTech,Enterprise,0,2024-04-07,1
A-e51ec7,FinTech,Enterprise,0,2024-01-15,1
A-e51ec7,FinTech,Enterprise,16517,2024-01-29,1
A-e51ec7,FinTech,Enterprise,16517,2024-04-07,1
A-e51ec7,FinTech,Enterprise,16517,2024-01-15,1
A-e51ec7,FinTech,Enterprise,196,2024-01-29,1
A-e51ec7,FinTech,Enterprise,196,2024-04-07,1
A-e51ec7,FinTech,Enterprise,196,2024-01-15,1
A-e51ec7,FinTech,Enterprise,4975,2024-01-29,1
A-e51ec7,FinTech,Enterprise,4975,2024-04-07,1
A-e51ec7,FinTech,Enterprise,4975,2024-01-15,1
A-e51ec7,FinTech,Enterprise,398,2024-01-29,1
A-e51ec7,FinTech,Enterprise,398,2024-04-07,1
A-e51ec7,FinTech,Enterprise,398,2024-01-15,1
A-e51ec7,FinTech,Enterprise,1990,2024-01-29,1
A-e51ec7,FinTech,Enterprise,1990,2024-04-07,1
A-e51ec7,FinTech,Enterprise,1990,2024-01-15,1
A-e51ec7,FinTech,Enterprise,0,2024-01-29,1
A-e51ec7,FinTech,Enterprise,0,2024-04-07,1
A-e51ec7,FinTech,Enterprise,0,2024-01-15,1
A-e51ec7,FinTech,Enterprise,0,2024-01-29,1
A-e51ec7,FinTech,Enterprise,0,2024-04-07,1
A-e51ec7,FinTech,Enterprise,0,2024-01-15,1
A-e5d6ab,EdTech,Pro,4179,2023-04-24,1
A-e5d6ab,EdTech,Pro,4179,2024-05-11,1
A-e5d6ab,EdTech,Pro,0,2023-04-24,1
A-e5d6ab,EdTech,Pro,0,2024-05-11,1
A-e5d6ab,EdTech,Pro,95,2023-04-24,1
A-e5d6ab,EdTech,Pro,95,2024-05-11,1
A-e5d6ab,EdTech,Pro,741,2023-04-24,1
A-e5d6ab,EdTech,Pro,741,2024-05-11,1
A-e5d6ab,EdTech,Pro,665,2023-04-24,1
A-e5d6ab,EdTech,Pro,665,2024-05-11,1
A-e5d6ab,EdTech,Pro,2587,2023-04-24,1
A-e5d6ab,EdTech,Pro,2587,2024-05-11,1
A-e5d6ab,EdTech,Pro,57,2023-04-24,1
A-e5d6ab,EdTech,Pro,57,2024-05-11,1
A-e5d6ab,EdTech,Pro,171,2023-04-24,1
A-e5d6ab,EdTech,Pro,171,2024-05-11,1
A-e5d6ab,EdTech,Pro,1568,2023-04-24,1
A-e5d6ab,EdTech,Pro,1568,2024-05-11,1
A-e5d6ab,EdTech,Pro,2985,2023-04-24,1
A-e5d6ab,EdTech,Pro,2985,2024-05-11,1
A-e60f9d,FinTech,Basic,2254,,0
A-e60f9d,FinTech,Basic,722,,0
A-e60f9d,FinTech,Basic,0,,0
A-e60f9d,FinTech,Basic,1421,,0
A-e60f9d,FinTech,Basic,1140,,0
A-e60f9d,FinTech,Basic,551,,0
A-e60f9d,FinTech,Basic,5771,,0
A-e60f9d,FinTech,Basic,0,,0
A-e60f9d,FinTech,Basic,0,,0
A-e60f9d,FinTech,Basic,5771,,0
A-e60f9d,FinTech,Basic,5771,,0
A-e60f9d,FinTech,Basic,5771,,0
A-e60f9d,FinTech,Basic,551,,0
A-e60f9d,FinTech,Basic,9552,,0
A-e60f9d,FinTech,Basic,11542,,0
A-e61e98,FinTech,Enterprise,0,2024-10-19,1
A-e61e98,FinTech,Enterprise,931,2024-10-19,1
A-e61e98,FinTech,Enterprise,361,2024-10-19,1
A-e61e98,FinTech,Enterprise,1960,2024-10-19,1
A-e61e98,FinTech,Enterprise,6766,2024-10-19,1
A-e61e98,FinTech,Enterprise,931,2024-10-19,1
A-e61e98,FinTech,Enterprise,361,2024-10-19,1
A-e61e98,FinTech,Enterprise,361,2024-10-19,1
A-e61e98,FinTech,Enterprise,1813,2024-10-19,1
A-e693b6,FinTech,Enterprise,1045,2024-10-10,1
A-e693b6,FinTech,Enterprise,0,2024-10-10,1
A-e693b6,FinTech,Enterprise,10945,2024-10-10,1
A-e693b6,FinTech,Enterprise,2695,2024-10-10,1
A-e693b6,FinTech,Enterprise,2695,2024-10-10,1
A-e693b6,FinTech,Enterprise,2695,2024-10-10,1
A-e693b6,FinTech,Enterprise,0,2024-10-10,1
A-e693b6,FinTech,Enterprise,0,2024-10-10,1
A-e693b6,FinTech,Enterprise,1045,2024-10-10,1
A-e693b6,FinTech,Enterprise,1045,2024-10-10,1
A-e693b6,FinTech,Enterprise,10945,2024-10-10,1
A-e693b6,FinTech,Enterprise,1045,2024-10-10,1
A-e6afc1,DevTools,Pro,98,,0
A-e6afc1,DevTools,Pro,0,,0
A-e6afc1,DevTools,Pro,3184,,0
A-e6afc1,DevTools,Pro,0,,0
A-e6afc1,DevTools,Pro,10149,,0
A-e6afc1,DevTools,Pro,294,,0
